id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
507704,2023-05-31,697263.2976324066,Gk6TjgTiKK,CuzSmqtZXVNtohgCraFQa0OpKsjIz7w2gujx5jRTKtxW06ftZV6hDu0RrOOlVbi3Ct6S5JgEiNaFivAL1RG26OMf6wDoF4B4E9RpL,qpTSadd6XB2KNpaA8ZwV0XiFjqgmW5jUxg7zhbY1w7AA0aiXNmys1O4hZWbNFmcHFmtoWMB9W9kcQxmOg7zhrTWDPN9zvMdDm9f4aGQYV8SeolU1wTxzg0uJ4D74wylw4BfBtPPrAIu0Wh6e8zPIy4Vp9fvAZ9bCanBZkp4I4e9hXipj3OBzjw1HVq2Rzu,2021-07-05 01:37:45.165003,2022-04-27 12:58:16.964449
24443,2022-01-19,673521.8279671009,cAJ4e4,mcrDVD9O3QJjHrpuG4bhcIwfDoY96bH21bXGSNYcX5PXo0P2cExms1kqZhbbteV8thyZPKKV8qSgfiIjRIkUN0N4zYn5xYW49smA9nsfgbdY5dmUh6XIfyJacZrKiGYZOn1dcW6QFHAJQ6aaddeH0BvOT9W,YdzSg7mN5dW2RYl5fXy9m7lLstC4nlL1kZfdIW2G4192tVkEhzruLSNgDOvC,2019-07-02 17:34:54.612583,2020-12-30 19:27:53.164763
834682,2023-01-31,87104.88866801152,a,HTLEb2xbFVhqZNfEr56x7nDSddClny1bF7e50vcW0g9ZpyDgqMMnxXX0U7kICYHlQQpq0kufaZ40LPw5p54blYRp2hR3sIwFWWQcFAPaKESrUjyqBqAnwl6vA15yxRC2WXODIAGxt2G8DdIGNsFz9t0OMXpZJo6tQskRcLC4gpFdPi8BYbZtV2Nr,5XYaTeBrrzezNrpbjGzdbC8FiyeKNXUphyu4V4Poa17JzmfSqpgwzai7WLwyZBlOlpLO5eLa8rMCADC40GI6QHePTxMOGeI2ststKrhsQB5U9bsBOB6I689XrqJUb8TFx0XfAImwlzqZkI8KvN6UkD46qxz0fYV0btrFuvTGRfCFeYL1j5aRelkin,2022-08-15 16:47:12.438571,2022-07-18 16:30:58.633623
572199,2021-01-16,104496.0468145634,5,4sflQ8AdVuNYlibdMbRMYBp1K59Mtv1jrKfjghYbYa4RDnqAlOB,90zj4DdH52umKRHFhosPQ086ziNSrNH0BGIlsSlyN9hgaut3sJX3xv2hnzJXWFQ2QdVJLU7t41c6y30aBrZMC4L1aDw0CpBREWFtmOB8MRUQtGm060KpgPvPAKVKZ4BhMCi0G7J9yeXTkuGsxkUpEt0FD2QErydXDcpESVku4jMX5w999aOU8nMjsDxU,2020-09-08 10:26:47.991825,2023-02-03 15:36:39.853279
839974,2021-02-08,880407.5204667995,CGw,0dFfKhI9vDQ1A8NIAAJtt4pgJkpB23vhthox3MA86ttj1lpnGv1WDSHK4gh7wrKckmQec6FBFNPXyrgexaaqROyJagTix9K8U3F64ZqxrWYuNeqxjxttioXh2a6ipEW81yMppJQoPHiIBZUcwPXjRazQeAz4g5yqx6zdn1yjVs5s5sBhqqQYm0t6CJCcs8,YePW3dNOhdd5JzJzIdbDACm9OVzLMyo0yxwE2P9FDaYW0I4tdK91H4Cq,2022-06-23 04:55:53.522299,2020-03-02 07:47:20.741658
425379,2019-08-30,691649.0663045364,zOKsODXayh,SREwEomtK03,6LzpbDbB7WJtDrRHVphg7h0rMEhAXabtRUgaV757otMkdaGNftfZOk5UPM0Wk2l7kmRpn9wehVTVRyXA278lC2E3h7G73qK1H,2022-07-02 09:10:36.485741,2021-01-29 22:30:53.333116
267602,2020-06-13,112328.40406926438,JmkvUEy7c,tLxjve2SQgE5ZNtQNdUm94xpAHAUnOKRWitiN5uJ8j6bkHxcfmXexJi8rYDJ3pNvHskkUQu2D4JZNbzHDUuIrhJ9zvuTpmCqyyBrHvmdbjUyJnlguXdNwcIpc58b9CwB1r9zNBIF4xCcwp6ctffRNch0CoiFsp8AUGTZ4G14xUlgyGch,Og9jwZ5pBPCOAJ1VKEmsN2a2uqtiaIf2xc2QmpsXeFMBY4natBeWPciV9hQvo62Pb78r7jmbqYzTYmIEz6CTaaYt5ITRrkcSWsabbKBt4dNQ821eaELDyv6jT7GzH2ByfsBbKjrZGwm4uIgQ7yAXkcQPZTREIVz6Z0yDCTKncr2Oumu9RPAQ1slMFkC1RGw4Fre3IWpnpDnytLoKcHhs2spCnlOQdj9wtxOSHHlFOQ2qrU1E9A,2022-12-28 17:26:35.092974,2019-10-11 22:41:22.581666
292378,2020-09-14,556077.5086082134,PWV40Q,w6pURDQcLIkFiY0ImRB45RGe2lVIeUHXZHzCxStUk2CeX9E9wV4uQ4ChlliWWOhw7112fPB3vnItKtS8bBGjSj7u6fM2ohVotlLFgHXjqdShikA6LwfZrm5PKtFBvW0Fd4r6gFURK8UVIqdGz9KciwjvvlDOhBEabJEO6Xg6OqGOWnxBaM6eXm2Aa7vawdEbmPlLk3md64KJDh1,zfrvZ86QmN8ara0BAW8kBYQ9emPlduEWHNp,2023-09-18 09:55:51.390836,2019-06-14 21:30:56.046423
578504,2021-08-26,770691.5180869659,tPfK,5Um6B1xiTsJ4l60W0zJiSgf5ZJxovRrKLlDazxVkPc14Uj41xRbBhY9qxBPlGubWGakDmB77k4GcQ0il9uTxEm38XnLBB0QTRsagRqFlPUJjPvMSpRL0TeruMpMzUuKI10ztNWgF0jc3hXhsEnSlEugnqC7RqCorYUzJTYXZ6ELjQyIVIjO,7ogHa3nfqbkR7R,2021-08-04 11:07:32.048121,2022-08-05 04:17:06.796663
813447,2021-10-12,916005.9476829863,Ey,M23CmOcDC9DqpT0UtTTiRtANFGcHSdTRSJL3nL2Rq6qvMY0Qz4mnylG04vjQIUZdR7HZMB2mYYj3lcarvi79XaQON52nwjdrR9mpLA4Eqnhadvk9sZPyyweRgZ9w1UochaNv0kAMFASWnA7gxYrG8lqQAJvVyb6CkVC4JliRxWV,6Mid74Gb4YtFcLsI5nZJGH4Dn2SxEit1MekDu0yV9lB7ghfhyvHzP5DtT10o2OKcWwDQbEO4d11XRDifkKFLiIX4GNOdyzVR4,2021-02-09 20:56:37.403363,2021-10-27 19:59:34.754974
989690,2022-08-24,100394.48365302419,9b,kmv5RvTWdph3KgkncwDnTdEAXaatlfHAUxi7HR1suBbxTB2mUczkXqaNLWtBplij7NQNCDdGEZZNlbzBYk7QiUZGL8bFQoPmOyXSfDGXcM7S85L98duHqJLQ6lEEzQf3MtsXkDb9Jw597ulGdcDbAVrefta1m78pHQ0radwAGlfkk6PhXarC3XeMffHRmJrUEM3Fh647PX5rRATQ9tNoQPpjEX9,GMXD6yvJYwGKQBiJJ8a1FZjT7xbKypwO276yJJuA7tlzA,2023-11-18 01:23:40.391150,2021-12-21 20:11:40.993578
552876,2019-12-01,928693.2754892294,Dzb1MAHLz,eG0vUDXd8ssczZIEjnp7QGuN9pWuVQizZ2K20flmIr2kxLrGQLMLha8YJIblggX9D8w5IYB0fqrTuM8asf7J29jqLW89HhkVzbjCrJgRbOpU9KJ1x4TBEKeDv9lKcTXib48fIDbJxyBM6cN6JN4TwCtMBDBpTfQ2tachVN,iIgNItQNYvVjkhJMoeVtKHProEnZkjy7TBEit7vBz9hz6IZVR0ig5VLygH0IFm01VGIsmYGThs2mbXOTAs5upqeVhyrHpui4JGAgWDCgv8RNZfMEoq3xianBs,2023-04-24 09:39:49.472094,2019-07-22 13:45:12.723230
940913,2022-05-07,151783.88617678333,fAIM,R5ZQrc3eW6EtPGbz377QAwYtP28R886spO5EZXKFpLqUqswTMQ7X48rlpIpuYGPFJMmKhC9dh9ZrxQpS4IXkUsvXfIfisUzCb4DjJY1rE1lDZ4XNXsbCvCmetQEjDw5yZSJ56bO7MDvCtpWAQOyaRyEbsWHuC2ygzwISLmP2LQg1aSlkaMbD1c9Pn8iWAKJxH,ZGYDVH9ZlnPJ2nhoMIrRWEgbH80EKPaFjvpNl3UBPFD7PS2T2xB1pZ57TsCnRvGjDHe0tfWhW4bBvynM4qqPviFPitmMCmOGHnYbxo3I1fooMdtuolwHmKUNpqBOXwugGiIUHWo2pgxz8v5oyYoUF2rt8qUfhdpcsOCmSUWqoOtYmnUt1CYFkYTl,2021-05-07 22:09:03.002362,2023-11-05 21:28:11.910730
511683,2023-10-01,927821.7626811671,POb5gXIj50,ivI7csLf4i9l1XCL6ph2lIT7yxkMqgttNuZGSdZ,uyk4KYhU7VLbCja5F9lAYYFRWuKkLZRRgNygdXWzNamz0xaq7OI0ahLM3oteiWRUYXcR0NhZQs6WVDlxcvARd65jMSbfoby7xQ2XxJTe3vJAcqO0skeIpWXzdsgpDDWTrtJnPz6tTXHBTUijX2zMKyfFlqEti1m6l8hi0LKWpg3OjmedrTMYlZe5MfGEHzZEf8VqgMWJhLZJnAsYQN,2023-10-18 12:01:48.598740,2023-09-08 19:22:16.429375
557187,2021-07-04,212440.9165152818,zZ3,HiYJO49EDcsg7B32E1a4fHKju7UFUXq9OoApoNjcuROVNGEaYQXzM,0R2Ls2veCI34hzZzIUT05pOdO6SJQd1NggWWUIBWrCgR6DfJ3ox7bBd2qpBFFTipzaZoYQQzwDbHhvuiJZgIrTLY48YBFi5qJYYyJPaNIRRFqjbGccujY2V8Q5I7lwteQ20chrpW5kTL26F33LkJyaeDSHYstULAx7408t9Zs9icTg02d78dv0w57p2YYSDSgZagkGGdNCeQRHdVBPNll3QyRb0DO,2023-09-15 11:19:06.096062,2020-03-11 03:43:40.714957
620619,2021-11-21,830938.4053805846,gZVUYBW2fR,kc4gfgMANxejdUU86REzSBs7hrslTzsQzxNxy366ff046A0mfkE36HxJ3AYKp6qDnMk3nsBf38XcjU1lChmDL8HYmNDDWxumD5AtTlD85a8iPJiWPE62rYfuF2mrYflUHBQ5JR9Mfp7yy0SQbXsueImx0,3Sc0RZsaP0s1LnH8b7YLq3ufdBrMrfigUo9Fb1T58gZJghx9B9puXtn4ojKlaQ2PAKtngq3mWswjJtzetjse5aQo0OSRaqxjxh0Trl56wzbRjYRfQEayolNdCYFXy7OGFaIKwa5HugoyHdODOFDawUynaxfjo4DKYbi4798xybAv0jKpCkc826Bu8Q6WDe2rwZis1O81ej6uu7MYZ30mc2wOGUhXgn2hxyKgKhRNax9Pev5MwdHZkGiEe5f3J,2022-07-31 13:16:28.452161,2021-11-12 10:12:18.229664
352702,2019-04-11,944007.0675102737,kkQ,xVjkyGfhI3jfli92cCw32uMeriDMQavuWH1EFp1cEy5pFE9LX8WTNfsoSoVbDsZ4xRBsI0DGP3CG53gURuThAOQ16E88ALYPAsBGRlRI87Jl4I,RCwNolX9xO7pUe6j5D22GWhuzxSZsUjUQbfFQX7RIsIcD8MZMwDDSxUuydGVWdWYzY1K7MVnxCUR00x182wmxlu7CMIb2NNII0cENPpvcMwLX8jVbrGcojrWOza5TdMaXIRJ5,2021-02-03 03:08:25.758707,2022-07-06 21:31:35.046237
365276,2020-07-06,403489.7958838394,dJIcrt,D9Lb7s9TmxPkv5AEBhm77WUrLkRjAJLGeMh0V0f5MPsSusZP95oEyLxsJwAf0xpuiABexxqY0Wadg5riVHnkb9jacoTn3lFTXS4J6Y90O8LU5u9VzuJvYBuvlSis14P1LAf2QDUU4oFduRoonVO8MZHRrwbn7yl3GOS2aFgEEZOBLZFks9itLxtddx7mug3eqO2Bui8C4i4s07Ce39Ga26g43gzoqhRdZQuTxI,HM2uGJNXRNHAjTFg32OwgeBPi0riAPb0,2020-03-07 02:25:00.886250,2020-10-11 21:09:16.535417
511411,2022-10-05,879174.3443294397,DnG,gasZo7fH035YbKk7I7TcfqwTyxtqGGd7eYMHJB2Q1dexD06uKw9TQ8VmpA1mADOtCgNNYu,4a4szTgY5VMw8wyPuqvR9EhlCDSZhotk4bJXMnts53h3F0pEYKdPOX4nt4T8ll79ONqgtt4n4XK2dPfCj8xISf4LC7OhnSh4d5uGCGs3z0QgFbaxzuGhO5sFIdJSJ9EjmT1DyVte,2020-06-08 18:49:07.959694,2023-07-01 12:22:48.383965
587680,2019-09-19,975748.86627965,PkOTGHxo,rReiwf4Dz87ucvA9Qj5vnwWmSY4t3R7CGCTXTJoyibUizzHlFDLOL0UUSxr26dwe18XzLiqNv4UmDDRFzg2j58bTr7xfH79A28po0YdCwPcwek9ITIcc7HMv3iJw7sPMygZC5txSLlSTEBZCGAxTXjmM8LFDeOiiH0XWoODRx03isBoec1fZUdmu1UwUZgrJNYUIjpzK4KClh2PaAs66,zLfP4Fmh0SRSNZT7AFICn2wNBxzd5xiJ70reoe,2022-09-02 09:05:38.007865,2019-02-22 07:32:14.267808
809273,2021-04-24,738754.829070163,9cnESJi,Bp2vWIHXgd6KLsGG0RWIAWFiG6GEkKWYUqoGz2V0FQEWTJoVBrBTPThQlTIHmPCkfYpBCqkCQEdgCL9QafOlm77nbobZ00GxZaYIMyAiJBk6SdOzWucr5MUk2l4xees1tVExaihkYRzrNrOFi2R1gfZ3WkSk614eYDzcxCEj8L4w2JOHN5ovCEt0QjCS8OHtVqrWI8vJV6AFXUAGMntKB0Whht1lj0UEcTNDreThJbcnLn38vlRXmcc2sCjCIu,6426P9XvR0MZmZp3CL2vltgJPt4TF56VlfkGt5CBSM1kaDvlT6LP6tahh1KpFVe07hw9Pmuk1x3deDRUwL4aGWFeVnNpHBeSouR5juTOkBsbsCn2I1QudjsoPo4D5Ub0kVkUW83BIZVI7X,2019-05-03 03:01:53.815790,2020-11-26 05:11:40.293649
754560,2021-05-25,873084.0313043603,p6UZ,snbBkYffohmPcZySiZPxvENgOdwx24Y8fewaadkDkqYKbwS8Ug3l9JaWqZVhVWjhxY80KaSyF95gjcrBSd9vKQV2L1DFCGg3HgrAEzrTkaBoOWP6fxBhARJhgodzUrieuxbpuKWpfqIqiLB,OQ0fudxH,2022-06-05 00:46:13.351265,2022-09-21 17:17:36.654900
734634,2022-10-18,971167.0997964562,pNb,n9Abn4G94kN5drilwWAaQU2f7fYCKFk8fyy4Hsyrp2RSSdL6lGjHhXEdl7L5w,FZSSWDRJquNRTDSOlmC1BZmwHxpYzMbm7hxUyovzLUeRQHl6jOsxRLpTOdfn0lhevTmJVVbnnpyhznC7ca82NLRnfi9FC6hWUcCRsbU0ZDaMB09MsXAafWbC0XMKKSRapicnuqEsYDGoM3joTLn3dYbHjL38YX,2020-09-20 18:23:32.707537,2021-03-24 22:04:46.170026
677554,2021-06-09,446183.6555471748,dt,kvZ6yJhbnklsxrgIv1LBn6VR7RkEV6XloqBMAk6pp2BpICg0aw9w0jqYsPnOFzxzXdKmNbB8XaTxxWEWj4XdhrHIvWdF1D1QJoQvw1hRuhld7x7uBgqa2CPUJBzsIVjFnke,oOfPpEdRYh7S2Ta4DYV1GtbtuFlqB9WAGa7IbzqZp2,2020-05-01 15:09:15.492299,2023-07-23 03:27:43.941873
606517,2021-09-19,583525.1880268764,XWjbMIiX,cERMGIMAZIGekzB7QLi6AwDB2DC8HGCwvXWBfPWuEmgIWrlqj3gyqJOdWXPzoTva5KsOOTEAG0LhSe3scpKkSxq0ApvhycZGJiBkBVU6XXEdgiuOcrEIEvLnd7uxKOrsZqjQJ8RysrY5xj273frfLTGtMrDQzv1vnvkQwKt2HryPdU5czV4MHpwNqo3CI8lKUzYrB9ucyzQ7GrXieLDDq1OV9HKfr,SG7ZJnxxnV4Ab03JqrfAz8rgZgO9EFyOoJ7tH2aZV7mOXNzBsiWVRkhoNSANPQqpX18vTO7uZPyhrX51xOMEjnHZABCwTGDFsmDBAq,2021-08-19 06:53:05.349131,2019-03-09 06:57:44.928268
462549,2021-04-01,26037.44296787836,TF1B17lym,gBPaBGe6q3VuTZn8vKQd94k0UQOmExxjC3uDAN8FHbFBY1gUq5xldSP6ZNtCrozJj8JyHB6jpOQ2ZoYV82vidNZVK5EQaoiHYkbGluBzf5vxceYAAc891NblG34oqOpNFV5APmgx5nn92W8LIR6qmYzCZZY7fAC2UPnUbnngJoLx3qkf,DNPc,2023-03-30 17:25:37.875002,2021-01-21 07:33:50.129460
14948,2020-05-15,400420.61191295274,XwI,Gjw5Kmjspd0KPZVD6UWE2Xj903qYrWG3EijkywZvYaVRMtQHMrkR9Q0Nru9xvgVE6K3xPNcPV54dVGCAb9HwWkX1InofJbvs9kZ1Ys,6IM9YNNI8fLE5KmZ1rhrHUriff6pQsJWWFtXauxml5215Hs3EDizI7jmjEO4OHqSGYQKOEEjHKTw3yFfEhWvbqVu1nRYyXP1qwkHbbiGixzEwEy3AooPg9z66NhSZHFgpNTYOidSl7bRlrJzBjG0BANjJRzwWTeItoSP,2019-10-14 13:41:05.623772,2021-03-11 07:08:13.112243
420943,2020-12-07,794472.3073683921,BeDs,lBN7uAAiaA9ZzzcDzMh3g,jqLj7tSCILNekbP9Px4qNUPfpbq5qLU9ypl1oAl0wnmuhBWnXMaz7VAAWDRzV3L8yXnCIsawq4YF23EMtw73WfqkG0tYwQX7YlRqPIVqOudCZM8ULR0lfxaTn2FLigte3Gp1dc1JDbZTa7jOq3ss94V263hAgzb5h2jPY4SoTU0Ml5OfotIT9DPoP2mOksDDJIIecf3nUFYQa03EbIjlRlkeRLXYBCanb1uZLRbyT3PoxhBiwd,2019-10-26 13:47:37.834800,2020-09-22 03:51:31.332134
8132,2019-06-10,764341.0888007912,QWLbIZG4XD,VNsFyytYURBPG0XSpQaMRTJLirODlZgTVNcbWiLOKhqyMYkEa8dETnVS5cUSvcQGX2cPdouoOkTfchDpJ9OUgZjZzTaWJJqC,NfVrZcPjei3wpRC4vrBNobt74XAhyZtWNHkCkZKBXGLJfMx,2019-12-14 08:30:42.458626,2021-12-10 19:04:33.930718
409540,2019-02-07,673578.6394669286,n1xR39,YS6kqjky17,bEGMW1,2019-05-22 00:26:35.271633,2021-12-02 19:51:55.199085
262849,2021-04-05,327733.2828820218,6wpc,kgWfJ1kf0qCjLeYqwErLD5YzzAMoz9XtVSoth8LbYP06c1BcVHIj2GOZSuV3YziBci5ODhVeyVQzHHTHI6RUHDz0xPexr7RHlJZClbzNHEHrm4dHhE1YM8tdwDmPALturhu4F58UHGxcPYGkhnEzkhh14EJ7htqGzQqezoxDJnVlOptAMxaGkw7H0So4t89IwIE7AUj0,w81YPTcez9gltneSi5aZbQhoPy8qJk4WrbLD5uJOKBBEsvrxqX3CpOReeMumcShOenu5qiq3Q7v6p2lPaEpsEDjh5o4YmRFzC0lBkTAyPYwwS6drvRkpTHgSvNzIDRoQcwRmy9tiQs70VdB2wLaCZhthjIhfDwQSeDcJKnBxjMLhdzfWp8mkFPQ5lne,2023-07-29 04:06:35.666929,2023-09-23 20:19:21.115519
698855,2023-07-24,102107.96292010022,Q,SVFGYqVIXXYrNGRpiI2GP4LrtRnZM1MLUNvI2mT4UF4vh8PDmEK0Lc19mEI1gwnWGtE9chhSn2vB1cPgSQ6wQbA6a2OIbljoYnJ8lZXo0WMjOI637p84S3APuLI4PXvIfaNbHVC31DEpnBZqpzqDiYNp1Wncths8sRq1TjnTVBP3ne4ytefhGWt9QJDdaaYlBtjrKHqUtt8M3ErBd3moUQV0,FbawI7tVmXHQtdKbADVDdoUnHPKinE10Gz1nGfQYsP8P6fVR0gWXHgxRjkasPv2nf18yTVn1K2EwsfeS6mgSy9iy1SlWc5V0ncNdE13USLurrNVvbRaZDuT9sakyJguY4Vi0Gvy228lGWwH4i5rvd3SclIGavhsJHnxkEsf0BlV54QrO3fALfhrnVfD81DCNgR7LZKIqm,2019-03-10 22:13:46.117805,2023-06-29 08:06:26.121453
415711,2023-10-22,499232.7019870458,f,jeuK3iQ48Dz4XkMqZEawgzv9gGILOfEJmpaHhYh9DFAHQX2wbUmcBMBt3bTvxheAdWA,4uGxU1oL3vBarvjoj3qZ75m2pJoDbajNVMjSlYnaodTumI2CRAlwBmwq4XDR0idhVzUs3dNlSND08JqvwyDLnQHzVtDKYnA052ISu067cEU4EA6AHA7P8EzN5RhpTxTvHHsS815OdANOAa7Fz5V5Ac4ehnT81RBLllUirFGHGPsJJtuq1BrFyKyF8,2019-07-17 10:15:37.625016,2019-08-11 06:55:42.127787
138289,2022-07-23,440433.7229270292,4G,ARG5Z1b2mYj9RoVoGUshOyO5a0RxCIh2Ynj40cQHeR1ohoc7yNrCSUNkDLob6cMpKtR4bbcJmwdTEPX3u4bXDTiuxYlzAq6aZU4PFtvuRLt4Vz6KC8VABRr8DoCcLEq4jGJRQpn3cPlCeV85y0V8XhqwI4pPKOkpydp2M9yML8u08DKeFV76Ph8mgTwcOCTNNwp9adcHOVkH9y3Y8xzKDV3GKCg90xc3MvYrw7Pip1KT8Ubf1lAgq6fP,WGzaSMFyeauq1mWr0gmhMScfiOdYcLZ4HTthxGkqqA9CDlXLxtC37FUOBMpxFyHFddtEePsc6NYekiW8NiLj3W03NRaDjZzuafT6lmw0KK8wvbF7sL7X9JZ7mfss27fnayi6qSk0dC70b1QPd9Fz98NDpdAquyPewFqeMTtnJoAZfBtWVJRJurpmTpXKZ54qyXW6QhBC6Q,2019-03-16 15:49:45.015491,2023-02-03 17:35:50.087109
732272,2020-03-10,685314.4606714823,xQvwga5n,PXbPv557PvpNkLMMaGhpf7HJsQdeTRpyMsLaVbpTlh5gC4WFi7XNX8DcYhBoJF11Rnfol2SeguZMrDfOYvUi8EFwXll9XSCgRyjm3YPKZoY600M5rSbZkXlQI9A2WLMgghaohcZXiCo9VkjtiqbvEW24JqO5pvQfkPYeECzLlnlHokRLiTBXzwH5gapzDmMbzK4J1PzsOhsWTLFKf49EWIRqnn,mvltVP5QKCRV4ooSqLdZdYuN2rBevK95ztdiFZpvjMWTzq0VnqU1YBBIsou,2019-07-29 06:29:24.354198,2019-03-12 05:55:56.703756
143983,2020-03-20,290802.4188126872,WPeGOb,DFpxJzDu87HFq1XCXrOjvXQO7OSrfvDtyRDxNBZ2rtR4VTCS321z1eLPjEhyjAlYNpsUwipyem9vn50EfzWO9iNrqFniVzYHOGZHQanc8rvj6Ld9g,FyqM6TZ5ADknH8cwHOfbEeHPXVKUwiQMs6aVdSwlYB8MHSYUa4W0hZcIFztOkDVdSn97g8tD08d3uqoPhxEUKQCRf4mzKtbwoLyaF6CxRF5pbvkYYu5s8I21TNryUidGbYqrYRdeUeFnT1S8WjYr2y033tEwcGaXfGBd78fD11KGMlcJEgiW9aAOVbGe1aug1gxVeQj6zFefGclGgRaOs,2021-02-15 16:46:10.543988,2019-09-05 13:25:10.259749
560003,2022-09-29,701229.7103082204,vP3Tsrp,xEZMBb3nc5oKfzVV8EzYxg59UF2TmJDJp6ZFurI38oMKpfL8wGipvZxhC4DHyjWaPhh76KogEp,3B3k2V6GPmNvhOCAJDXxHHNMlIRKDyuB4ooWbKmPJxvY2dpQiXCVDRm90sVuGlKNuqQyVdODzLad2EbuWpYHO8oSpxwMR3NhlCHulFzHbk1z5009Z4FV04elX6FaCJOEcjvCU5S2VrgaZkDr305f9mIqKLOhVim0aZIHxdfxOkAXMN9QgdZzWBvhSmoLjG6dt8Sx2vmFibIAHTTraVHxbIp84JcGYSojPJLpBajQFt3LVxwxl47UqJ8,2021-10-02 09:30:20.861187,2023-09-30 21:11:38.495276
885246,2019-10-23,945523.9413800586,jLS3,9cWOoBSgwxbfsmTk4yUqZ7NBT0hfdEQS4343e4yD6TdGqGVKBmfEFEH6zEVUFfsEZ9IsOelpAQIy8mlC4mgNgR3e7ZzYjcVxV9aBXXPtwaIruhOFTBzuGEBYLlocNdoRfDWWuDe8Wh7e62JZczmaVzIFT9EGv9RbsMljAXU0pw2cWAQX4S3Mz9KiWTKWSDAFzs1ITL1jYWBWuEjWElLM8AR9eCFEKZkmo5XVZb52hiDLeGSSk,XKQ8Pv01bL9d9Z7DfhEH1AJGhRaMcMd9XmKHjWviMKs9N4hH1tawxlLjmSbX3qNunYmhVJM8ZelQfDB5yehvQz4HXzcKhwaQG63JQKqirtSiOFpAp787ZpAOiOiafUvHIC1aq9iyMyGSGW7q6s68mED8,2022-10-10 03:51:50.010932,2023-10-19 17:06:39.349922
714143,2021-09-08,328791.1237091404,4wpFTS,JoRGsn9tBEb0Sg2u6mNuIz1ABYc9xSUhO1uWvYyiOpUwXW3qHpbiNkCV5rB8CAws3A7u9a16n,auHMjB5WJNFSaNdtA10FFSWUr1kNcDPzQqqoazOVlivOFtMBMrvHfHjnflfUaVnKmeouvHcszpkwStDVRn86H2XcLlUqvqfGfLkzkWkVLCsTLxflo0jc1hQLN1tNqGPv0YQWbp3U11HohjGQI8,2020-12-27 21:04:36.615888,2019-01-23 05:12:20.300811
885058,2022-06-24,836405.453688983,i4XAF,rohC8H4sJWTL7DWdDuFMWHbwNmtg11xm9iB3Xec0aE0AossjVIvliKPF0CS7ySQO,0hvs5loKw3VcRFs7JVbOkirQMzRxq0ZbZ4O4RQsrbtZOPeuMXoyAQhPvjhJxczEIHpWzDcdNrGqMuEHg4QNkAOD41v8eHUNJGsX,2019-09-20 02:35:17.230174,2020-08-21 19:56:25.082923
151158,2019-05-24,34277.459338733206,1PxTfyibLb,6Xatvcl633NNxolW4NbZpdObl04HuFXkobf8bnoYuiKRvmnJDONCZysebZgvduRlQbaRLRr7BtO2BgEjPzog2KLDBg3YIbh8i6ilSb1Rkav6bWzUp9Ly3GCsQBRwwsP6CgDZZQLSFS5Y2LAUbnt1YXyyBZ0Ho95n9kigcadYYZI0NY0Y2cSjZW3U1vduA7OYaxgjpHTKxt9SRG00qYAQOPfjO9564gNOy6bMGV5,aOAByR6NslG53j9MD7mwdy9qULO0iH6bfmHt3sBvQ3hz24mRmwznWNXhcAkFBAPdPNOXG06Zov4el53I7clM3W1R7PMn2GrkXusW8ma6puLC47GzcPcdbzOsYQS1uBsAvHGNX7QzusHllUhaLfNAWpkMq6KEflLawUqugRAYr9awbh,2023-04-08 01:38:17.291151,2019-12-25 02:28:44.031032
308839,2023-05-11,351538.31899153977,h9o,TZrO6ifqWxLNpBduj0UDEf4IaW7LZJrTZbfngRd4HU3eCXuAdSr0BHAwnWbILFyR5uqV4zh9WloN,eo3xqML6c2NWthfxgYkDVI98DLO0jwCT5RCunwpsKmWbJq5WqAWeI8gqZhBcMRWG2usMCYNwoSyfZuSTIzIC7REDtpgT1gd9pxxdTOASlICTs8jDostX5tNkEZYqmaGnspsrRdP9mEF6,2022-11-29 18:49:01.389601,2023-01-31 11:53:32.986084
371481,2023-01-30,661973.1613859996,97Cg3NdM0B,Sd21MQtwdAHUxAXygorGNGJj2smcIbMP85avPVOV5ZNVNoKMahM2qpt7vT39mxw6VZma5I4vWVHPonUAbkAwgVWJAbheoMZapD2B9uuySuwXHNZok9DmwXN4jDhmo2QapnITvQS0yH6HK3Eo2h1dNx03ClUUTW9lvZ6mlmt4oCNjgeY9QGab1iNdqYQzAUggGvoxXp72zDTz9gjZ,YjgjzU6Wy3pNr6ErwZPB43PAOSx0RjjeRVmCTWGjaC4fjMpuLvSNLRknQZGVrhHDUlM0rOH807vWBhNgsd5p5y7oS6P37BXXYut60cOVgIpOQ9jG8fzxEX3rmzzOofkvvbf3e0vqPeLVbaWUnMH0jnPEJbBu028h96PGT3bx9MuUfWUKrg9LiCDoHBPYQGMDRC87zLzy4m4PXT6TYPgPh99PNtsYlIPW65pV197u,2023-05-09 17:41:13.549020,2022-08-11 06:52:28.099284
594374,2020-12-27,11722.731875062633,80,O0MtKDKNSgbd08GaV1g71Fx0R4Ve9RUVcAaOVJiphgkYRL17pK7P6OrzhljW58A3nmG1aAAR3xaSW7R7UCmIYLvjFx8jXC9ssxHlt,7FYmQB80fBLpLliJFsq55kVfAyTOJZyw3qY2UhOQS5NyTgpkz,2021-10-05 05:29:52.199603,2023-10-13 08:24:34.338082
